Процессор Intel Core i3-7100 3.9GHz/8GT/s/3MB (BX80677I37100) s1151 BOX
Оперативная память GeIL DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) Evo X White H LED (GEXG416GB2400C15DC)
Оперативная память GeIL DDR4-2133 8192MB PC4-17000 (Kit of 2x4096) Super Luce White LED (GLWW48GB2133C15DC)
Оперативная память GeIL DDR4-3000 32768MB PC4-24000 (Kit of 2x16384) Super Luce White-Green LED (GLWG432GB3000C15ADC)
Оперативная память GeIL DDR4-2133 8192MB PC4-17000 (Kit of 2x4096) Super Luce White-Blue LED (GLWB48GB2133C15DC)
Оперативная память GeIL DDR4-2133 16384MB PC4-17000 (Kit of 2x8192) Super Luce White-Red LED (GLWR416GB2133C15DC)
Оперативная память GeIL DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) Evo X White H LED (GEXG416GB2400C16DC)
Оперативная память GeIL DDR4-2133 8192MB PC4-17000 (Kit of 2x4096) Super Luce White-Green LED (GLWG48GB2133C15DC)
Оперативная память GeIL DDR4-2133 16384MB PC4-17000 (Kit of 2x8192) Evo X White H LED (GEXG416GB2133C15DC)
Оперативная память Hynix SODIMM DDR2-800 2048MB PC2-6400 (HMP125S6EFR8C-S6)
Оперативная память Kingston DDR4-2400 4096MB PC4-19200 (KVR24N17S8/4)
Оперативная память Goodram DDR3-1600 8192MB PC3-12800 (Kit of 2x4096) Play Red (GYR1600D364L9S/8GDC)
Оперативная память Goodram DDR3-1600 4096MB PC3-12800 (GR1600D364L11S/4G)
Оперативная память Patriot DDR3-1333 8192MB PC3-10600 Signature Line (PSD38G13332)
Оперативная память Kingston DDR3-1866 8192MB PC3-14900 HyperX FURY Blue (HX318C10F/8)
Оперативная память AFOX DDR3-1333 4096MB PC3-10600 (AFLD34AN1P)
Оперативная память Patriot DDR2-800 4096MB PC2-6400 Signature Line (PSD24G8002)
Оперативная память G.Skill SODIMM DDR4-3000 16384MB PC4-24000 Ripjaws (F4-3000C16S-16GRS)
Оперативная память Crucial DDR4-2133 8192MB PC4-17000 (Kit of 2x4096) (CT2K4G4DFS8213)
Оперативная память Goodram DDR2-800 2048MB PC2-6400 (GR800D264L6/2G)
Оперативная память Kingston SODIMM DDR3-1333 4096MB PC3-10600 (KVR13S9S8/4)
Оперативная память Kingston DDR4-2666 8192MB PC4-21300 (Kit of 2x4096) HyperX Fury Black (HX426C15FBK2/8)
Оперативная память Goodram DDR3-1333 8192MB PC3-10600 (GR1333D364L9/8G)
Оперативная память Kingston DDR4-2133 8192MB PC4-17064 (Kit of 2x4096) HyperX FURY (HX421C14FBK2/8)
Оперативная память Kingston DDR3-1866 4096MB PC3-14900 HyperX FURY Red (HX318C10FR/4)
Оперативная память Goodram DDR3-1600 4096MB PC3-12800 Play Gold (GYG1600D364L9S/4G)
Оперативная память GeIL DDR4-2133 8192MB PC4-17000 (Kit of 2x4096) Evo X White H LED (GEXG48GB2133C15DC)
Оперативная память AMD DDR4-2400 4096MB PC4-19200 R7 Performance Series (R744G2400U1S-U)
Оперативная память Kingston DDR4-2400 8192MB PC4-19200 HyperX Fury White (HX424C15FW2/8)
Оперативная память Kingston DDR3-2400 16384MB PC3-19200 (Kit of 2x8192) HyperX Predator (HX324C11PB3K2/16)
Оперативная память Patriot DDR3-1600 2048MB PC3-12800 Signature Line (PSD32G160081)
Оперативная память Kingston DDR4-2400 8192MB PC4-19200 HyperX Fury Red (HX424C15FR2/8)
Оперативная память Goodram SODIMM DDR3-1600 8192MB PC3-12800 Apple iMac (W-AMM16008G)
Оперативная память Kingston DDR4-3000 65536MB PC4-24000 (Kit of 4x16384) HyperX Predator (HX430C15PB3K4/64)
Оперативная память Kingston DDR3L-1600 8192MB PC3-12800 (KCP3L16ND8/8)
Оперативная память Team Dark Pro DDR4-3200 16384MB PC-25600 (Kit of 2x8192) Gray HS (TDPGD416G3200HC14ADC01)
Оперативная память Goodram DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) IRDM Blue (IR-B2400D464L15S/16GDC)
Оперативная память Goodram DDR3-1866 8192MB PC3-15000 Play Red (GYR1866D364L10/8G)
Оперативная память GeIL DDR4-2400 8192MB PC4-19200 (Kit of 2x4096) Super Luce RGB Lite AMD Edition (GALWC48GB2400C16DC)
Оперативная память Kingston DDR4-2400 65536MB PC4-19200 (Kit of 4x16384) HyperX Fury (HX424C15FBK4/64)
Оперативная память Team Delta DDR4-2400 8196MB PC-19200 (Kit of 2x4096) Blue LED (TDTBD48G2400HC15ADC01)
Оперативная память Team Elite DDR4-2400 8192MB PC4-19200 (TED48G2400C1601)
Оперативная память Silicon Power SODIMM DDR3-1333 8192MB PC-10600 (SP008GBSTU133N02/N01)
Оперативная память Kingston DDR4-2133 65536MB PC4-17000 (Kit of 4x16384MB) HyperX Fury White (HX421C14FWK4/64)
Оперативная память V-Color Colorful DDR3-1600 4096MB PC3-12800 (TC34G8C11-H11)
Оперативная память Patriot DDR4-2400 4096MB PC4-19200 Signature Line (PSD44G240081)
Оперативная память Samsung DDR3-1600 8192MB PC3-12800 (M378B1G73QH0-CK)
Оперативная память Goodram DDR4-2400 4096MB PC4-19200 Play Black (GY2400D464L17S/4G)
Оперативная память Samsung SODIMM DDR4-2133 8192MB PC4-17000 (M471A1G43EB1-CPB)
Оперативная память Team T-Force Delta DDR4-2400 8192MB PC-19200 (Kit of 2x4096) Black RGB LED (TF3D48G2400HC15BDC01)
Оперативная память Team Elite DDR4-2400 16384MB PC4-19200 (TED416G2400C1601)
Оперативная память Team T-Force Dark ROG DDR4-3000 16384MB PC-24000 (Kit of 2x8192) Red (TDRRD416G3000HC16CDC01)
Оперативная память Team T-Force NightHawk DDR4-2666 32768MB PC-21300 (Kit of 2x16384) Blue LED (THBD432G2666HC15BDC01)
Оперативная память Team Elite Plus DDR4-2400 8192MB PC4-19200 Red (TPRD48G2400HC1601)
Оперативная память Transcend SODIMM DDR3-1600 2048MB PC3-12800 (TS256MSK64V6N)
Оперативная память Goodram DDR4-2400 8192MB PC4-19200 (GR2400D464L17/8G)
Оперативная память Goodram DDR4-2133 16384MB PC4-17000 (Kit of 2x8192) Play Black (GY2133D464L15/16GDC)
Оперативная память Goodram DDR4-2133 16384MB PC4-17000 (Kit of 2x8192) Play Red (GYR2400D464L15/16GDC)
Оперативная память Goodram DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) Play Silver (GYS2400D464L15/16GDC)
Оперативная память Patriot SODIMM DDR3-1600 4096MB PC3-12800 (PSD34G1600L81S)
Оперативная память Patriot DDR4-2133 8192MB PC4-17000 Signature Line (PSD48G21332)
Оперативная память Patriot DDR4-2133 8192MB PC4-17000 Signature Line (PSD48G21332H)
Оперативная память Patriot DDR4-2400 8192MB PC4-19200 Signature Line (PSD48G24002H)
Оперативная память Patriot DDR3-1333 4096MB PC3-10600 Signature Line with Heatshield (PSD34G133381H)
Оперативная память Patriot DDR3-1600 8192MB PC3-12800 (Kit of 2x4096) Signature Line (PSD38G1600LK)
Оперативная память Patriot SODIMM DDR3L-1600 2048MB PC3-12800 (PSD32G1600L81S)
Оперативная память Patriot SODIMM DDR3L-1333 4096MB PC3-10600 (PSD34G1333L81S)
Оперативная память Patriot DDR4-2133 8192MB PC4-17000 Signature Line with Heatshield (PSD48G213381H)
Оперативная память Patriot DDR4-2400 8192MB PC4-19200 (Kit of 2x4096) Viper Xtreme (PX48G240C5K)
Оперативная память AMD DDR4-2400 16384MB PC4-19200 R9 Performance Series (R9416G2400U2S-U)
Оперативная память Crucial DDR4-2400 8192MB PC4-19200 Ballistix Sport LT White (BLS8G4D240FSC)
Оперативная память Crucial DDR4-2400 32764MB PC4-19200 (Kit of 2x16384) Ballistix Sport LT Red (BLS2C16G4D240FSE)
Оперативная память Crucial DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) Ballistix Sport LT White (BLS2C8G4D240FSCK)
Оперативная память V-Color Colorful DDR3L-1600 4096MB PC3-12800 (TF34G8C11L-H11)
Оперативная память V-Color Colorful DDR3L-1600 8192MB PC3-12800 (TF38G16C11L-H11)
Оперативная память V-Color Colorful DDR4-2133 4096MB PC4-17000 (TC44G21S815)
Оперативная память V-Color Colorful DDR4-2133 8192MB PC4-17000 (TC48G21S815)
Оперативная память V-Color Colorful DDR4-2133 16384MB PC4-17000 (TC416G21D815)
Оперативная память V-Color Colorful DDR4-2400 16384MB PC4-19200 (TC416G24D817)
Оперативная память V-Color Colorful SODIMM DDR4-2133 16384MB PC4-17000 (TF416G21D815)
Оперативная память V-Color Colorful SODIMM DDR4-2400 16384MB PC4-19200 (TF416G24D817)
Оперативная память V-Color Colorful SODIMM DDR4-2133 8192MB PC4-17000 (TF48G21S815)
Оперативная память Team Dark Pro DDR4-3200 16384MB PC-25600 (Kit of 2x8192) Red HS (TDPRD416G3200HC16ADC01)
Оперативная память Patriot DDR4-3000 16384MB PC4-24000 (Kit of 2x8192) Viper Elite Series Gray (PVE416G300C5KGY)
Оперативная память Patriot DDR4-3000 16384MB PC4-24000 (Kit of 2x8192) Viper Elite Series Red (PVE416G300C6KRD)
Оперативная память Patriot DDR4-2133 32768MB PC4-17000 (Kit of 2x16384) Viper Elite Series Red (PVE432G213C4KRD)
Оперативная память Patriot DDR4-2400 32768MB PC4-19200 (Kit of 2x16384) Viper Elite Series Gray (PVE432G240C5KGY)
Оперативная память Patriot DDR4-2133 8192MB PC4-17000 (Kit of 2x4096) Viper Elite Series Gray (PVE48G213C4KGY)
Оперативная память Patriot DDR4-2133 4096MB PC4-17000 Signature Line (PSD44G213341H)
Оперативная память Goodram DDR4-2666 8192MB PC4-21300 Play Black (GY2666D464L16S/8G)
Оперативная память Kingston DDR4-2133 65536MB PC4-17000 (Kit of 4x16384MB) HyperX Fury Red (HX421C14FRK4/64)
Оперативная память Kingston DDR4-2666 32764MB PC4-21300 (Kit of 4x8192) HyperX Predator Black (HX426C13PB3K4/32)
Оперативная память Team DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) T-Force Dark/Gray (TDGED416G2400HC14DC01)
Оперативная память Team Elite Plus DDR4-2400 16384MB PC4-19200 Black (TPD416G2400HC1601)
Оперативная память Team Elite DDR4-2133 8192MB PC4-17000 (Kit of 2x4096) (TED48G2133C15DC01)
Оперативная память Team Elite Plus DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) Red (TPRD416G2400HC16DC01)
Оперативная память Team T-Force NightHawk DDR4-2666 32768MB PC-21300 (Kit of 2x16384) Red LED (THRD432G2666HC15BDC01)
Оперативная память Team T-Force Dark DDR4-2400 32768MB PC4-19200 (Kit of 2x16384) Gray (TDGED432G2400HC15BDC01)
Оперативная память Goodram SODIMM DDR3-1600 8192MB PC3-12800 (GR1600S3V64L11/8G)
Оперативная память Patriot DDR4-2133 32768MB PC4-17000 (Kit of 2x16384) Viper Elite Series Gray (PVE432G213C4KGY)
Оперативная память Kingston DDR4-2666 32764MB PC4-21300 (Kit of 2x16384) HyperX Predator (HX426C13PB3K2/32)
Оперативная память G.Skill DDR3-1600 8192MB PC3-12800 Ripjaws X Series (F3-1600C9S-8GXLL)
Оперативная память Kingston DDR4-2666 32768MB PC4-21300 (Kit of 2x16384MB) HyperX Fury White (HX426C16FWK2/32)
Оперативная память GeIL DDR4-2400 8192MB PC4-19200 (Kit of 2x4096) Evo X White H LED (GEXG48GB2400C15DC)
Оперативная память Kingston DDR4-2400 32768MB PC4-19200 (Kit of 2x16384) HyperX Predator Black (HX424C12PB3K2/32)
Оперативная память G.Skill DDR4-2400 32768MB PC4-19200 (Kit of 2x16384) Flare X Black (F4-2400C15D-32GFX)
Оперативная память Kingston DDR4-2133 8192MB PC4-17000 HyperX FURY Black (HX421C14FB/8)
Оперативная память GeIL DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) Forza Yellow (GFY416GB2400C16DC)
Оперативная память Kingston DDR4-2133 16384MB PC4-17000 (Kit of 2x8192) HyperX Fury Black (HX421C14FB2K2/16)
Оперативная память G.Skill DDR4-2666 16384MB PC4-21300 (Kit of 2x8192) Ripjaws V (F4-2666C15D-16GVS)
Оперативная память Kingston DDR4-3000 16384MB PC4-24000 (Kit of 4x4096) HyperX Predator (HX430C15PB3K4/16)
Оперативная память G.Skill DDR4-2133 32768MB PC4-17000 (Kit of 2x16384) Ripjaws V (F4-2133C15D-32GVR)
Оперативная память Kingston DDR4-2400 16384MB PC4-19200 (Kit of 2x8192MB) HyperX Fury White (HX424C15FW2K2/16)
Оперативная память Kingston DDR4-2666 65536MB PC4-21300 (Kit of 4x16384MB) HyperX Fury Black (HX426C16FBK4/64)
Оперативная память Patriot DDR4-2400 16384MB PC4-19200 Signature Line (PSD416G24002H)
Оперативная память Kingston DDR4-2133 32768MB PC4-17000 (Kit of 2x16384) HyperX Fury Black (HX421C14FBK2/32)
Оперативная память Kingston DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) HyperX Fury Red (HX424C15FR2K2/16)
Оперативная память Kingston DDR4-2133 32768MB PC4-17000 (Kit of 2x16384MB) HyperX Fury White (HX421C14FWK2/32)
Оперативная память Kingston DDR4-2666 65536MB PC4-21300 (Kit of 4x16384MB) HyperX Fury Red (HX426C16FRK4/64)
Оперативная память G.Skill SODIMM DDR3-1600 16384MB PC3-12800 (Kit of 2x8194) (F3-1600C11D-16GSQ)
Оперативная память Crucial DDR4-2666 16384MB PC4-21300 (Kit of 2x8192) Ballistix Tactical (BLT2C8G4D26AFTA)
Оперативная память G.Skill DDR4-3466 16384MB PC4-27728 (Kit of 2x8192) Trident Z RGB (F4-3466C16D-16GTZR)
Оперативная память Kingston DDR4-2400 16384MB PC4-19200 HyperX Fury White (HX424C15FW/16)
Оперативная память G.Skill DDR3-2133 16384MB PC3-17000 (Kit of 2x8192) Ares LP Series Blue ( F3-2133C10D-16GAB)
Оперативная память Kingston DDR4-2666 8192MB PC4-21300 HyperX Fury White (HX426C16FW2/8)
Оперативная память Crucial DDR4-3000 8192MB PC4-24000 Ballistix Tactical (BLT8G4D30AETA)
Оперативная память Crucial SODIMM DDR3L-1866 8192MB PC3L-14900 (CT8G3S186DM)
Оперативная память AMD DDR4-3000 16384MB PC4-24000 R9 Performance Series (R9416G3000U2S)
Оперативная память Kingston DDR4-2133 16384MB PC4-17000 (Kit of 2x8192) HyperX Fury White (HX421C14FW2K2/16)
Оперативная память G.Skill DDR4-2133 16384MB PC4-17000 (Kit of 2x8192) Fortis (F4-2133C15D-16GFT)
Оперативная память G.Skill DDR4-3000 16384MB PC4-24000 (Kit of 2x8192) Aegis (F4-3000C16D-16GISB)
Оперативная память Goodram DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) Play Black (GY2400D464L15S/16GDC)
Оперативная память Kingston DDR4-2666 32768MB PC4-21300 (Kit of 2x16384) HyperX Fury Red (HX426C16FRK2/32)
Оперативная память AMD DDR4-2800 8092MB PC4-22400 R9 Performance Series (R948G2806U2S)
Оперативная память Kingston DDR4-2133 16384MB PC4-17000 HyperX Fury Red (HX421C14FR/16)
Оперативная память G.Skill DDR4-3866 16384MB PC4-30928 (Kit of 2x8192) Trident Z RGB (F4-3866C18D-16GTZR)
Оперативная память Goodram DDR4-2133 16384MB PC4-17000 (Kit of 2x8192) Play Black (GY2133D464L15S/16GDC)
Оперативная память Goodram DDR3-1600 4096MB PC3-12800 Play Black (GY1600D364L9S/4G)
Оперативная память Samsung DDR4-2133 8192MB PC4-17064 (M378A1G43EB1-CPB)
Оперативная память GeIL DDR4-3000 16384MB PC4-24000 (Kit of 2x8192) Super Luce White-Blue LED (GLWB416GB3000C15ADC)
Оперативная память Kingston SODIMM DDR3L-1600 8192MB PC3-12800 HyperX Impact Black (HX316LS9IB/8)
Оперативная память G.Skill DDR3-2133 32768MB PC3-17000 (Kit of 4x8192) Sniper (F3-2133C10Q-32GSR)
Оперативная память Kingston DDR3-1866 16384MB PC3-14900 (Kit of 2x8192) HyperX FURY Black (HX318C10FBK2/16)
Оперативная память Kingston DDR4-2666 32768MB PC4-21300 (Kit of 4x8192MB) HyperX Fury Black (HX426C16FB2K4/32)
Оперативная память Kingston DDR4-3200 32764MB PC4-25600 (Kit of 4x8192) HyperX Predator (HX432C16PB3K4/32)
Оперативная память Kingston DDR4-2133 8192MB PC4-17000 HyperX Fury Red (HX421C14FR2/8)
Оперативная память Hynix DDR4-2400 4096MB PC4-19200 (HMA851U6AFR6N-UH)
Оперативная память Kingston DDR3-1600 8192MB PC3-12800 HyperX FURY Red (HX316C10FR/8)
Оперативная память Kingston DDR3-1866 16384MB PC3-14900 (Kit of 2x8192) HyperX Savage (HX318C9SRK2/16)
Оперативная память Kingston DDR3-1866 8192MB PC3-14900 HyperX FURY Black (HX318C10FB/8)
Оперативная память G.Skill DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) Flare X Red (F4-2400C16D-16GFXR)
Оперативная память G.Skill DDR4-3200 32768MB PC4-25600 (Kit of 2x16384) Trident Z Black (F4-3200C16D-32GTZSK)
Оперативная память Patriot DDR4-3000 8192MB PC4-24000 (Kit of 2x4096) Viper 4 Series Red (PV48G300C6K)
Оперативная память Crucial DDR4-3000 8192MB PC4-24000 Ballistix Elite (BLE8G4D30AEEA)
Оперативная память G.Skill DDR4-3200 32768MB PC4-25600 (Kit of 2x16384) Trident Z Red (F4-3200C16D-32GTZ)
Оперативная память G.Skill DDR4-2800 16384MB PC4-22400 (Kit of 2x8192) Ripjaws V Grey (F4-2800C16D-16GVG)
Оперативная память Kingston DDR4-2666 65536MB PC4-21300 (Kit of 4x16384MB) HyperX Fury White (HX426C16FWK4/64)
Оперативная память Kingston DDR4-2666 32768MB PC4-21300 (Kit of 4x8192MB) HyperX Fury White (HX426C16FW2K4/32)
Оперативная память Kingston DDR4-2400 16384MB PC4-19200 HyperX Fury Red (HX424C15FR/16)
Оперативная память Patriot DDR4-2133 16384MB PC4-17000 Signature Line (PSD416G21332)
Оперативная память Goodram DDR3-1866 16384MB PC3-15000 (Kit of 2x8192) Play Black (GY1866D364L10/16GDC)
Оперативная память Kingston DDR4-2133 32768MB PC4-17000 (Kit of 4x8192) HyperX Fury White (HX421C14FW2K4/32)
Оперативная память Goodram DDR4-2400 8192MB PC4-19200 Play Blue (GYB2400D464L15/8G)
Оперативная память Kingston DDR3L-1600 16384MB PC3-12800 (Kit of 2x8192) HyperX FURY Black (HX316LC10FBK2/16)
Оперативная память Patriot DDR4-3200 16384MB PC4-25600 (Kit of 2x8192) Viper Elite Series Red (PVE416G320C6KRD)
Оперативная память Kingston DDR3-2133 16384MB PC3-17000 (Kit of 2x8192) HyperX Savage (HX321C11SRK2/16)
Оперативная память Patriot DDR4-2133 16384MB PC4-17000 Signature Line (PSD416G21332H)
Оперативная память Patriot SODIMM DDR4-2400 8192MB PC4-19200 Signature Line (PSD48G240081S)
Оперативная память Patriot DDR4-3000 16384MB PC4-24000 (Kit of 2x8192) Viper Elite Series Blue (PVE416G300C6KBL)
Оперативная память Kingston DDR3-1866 16384MB PC3-14900 (Kit of 2x8192) HyperX FURY Red (HX318C10FRK2/16)
Оперативная память Crucial SODIMM DDR3-1600 16384MB C3-12800 (Kit of 2x8192MB) (CT2K8G3S160BM)
Оперативная память Patriot DDR4-2400 8192MB PC3-19200 Viper 4 Red (PV48G240C5) Box
Оперативная память Kingston DDR3-1600 2048MB PC3-12800 (KVR16N11/2_KVR16N11S6/2)
Оперативная память G.Skill DDR4-2400 32768MB PC4-19200 (Kit of 4x8192) Ripjaws 4 (F4-2400C15Q-32GRR)
Оперативная память Patriot DDR4-2400 4096MB PC4-19200 Signature Line (PSD44G240081H)
Оперативная память Kingston DDR4-2400 16384MB PC4-19200 (KVR24N17D8/16)
Оперативная память Patriot DDR3-1600 16384MB PC3-12800 (Kit of 2x8192) Viper III Low Profile Black (PVL316G160C9K)
Оперативная память Kingston DDR4-2133 32768MB PC4-17000 (Kit of 2x16384) HyperX Fury Red (HX421C14FRK2/32)
Оперативная память Samsung DDR3-1600 4096MB PC3-12800 (M378B5173QH0-CK0)
Оперативная память Hynix DDR2-800 1024MB PC2-6400 (HYMP112U64CP8-S6)
Оперативная память Patriot DDR4-2133 4096MB PC4-17000 Signature Line (PSD44G213381H)
Оперативная память AMD DDR4-3200 8192MB PC4-25600 R9 Performance Series (R948G3206U2S)
Оперативная память G.Skill DDR4-2800 8192MB PC4-22400 (Kit of 2x4096) Trident Z (F4-2800C15D-8GTZB)
Оперативная память Goodram DDR3-1600 16384MB PC3-12800 (Kit of 2x8192) Play Gold (GYG1600D364L10/16GDC)
Оперативная память Samsung DDR4-2400 4096MB PC4-19200 (M378A5244CB0-CRC)
Оперативная память Patriot DDR4-2400 8192MB PC4-19200 Signature Line (PSD48G240081H)
Оперативная память Kingston DDR4-2666 8192MB PC4-21300 (KVR26N19S8/8)
Оперативная память Patriot DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) Signature Line (PSD416G2400K)
Оперативная память G.Skill SODIMM DDR3-1066 8192MB PC3-8500 (Kit of 2x4096) (FA-8500CL7D-8GBSQ)
Оперативная память Kingston DDR4-2133 8192MB PC4-17000 HyperX Fury White (HX421C14FW2/8)
Оперативная память Kingston DDR4-3200 16384MB PC4-25600 (Kit of 4x4096) HyperX Predator (HX432C16PB3K4/16)
Оперативная память G.Skill DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) Aegis (F4-2400C15D-16GIS)
Оперативная память Goodram DDR4-2133 16384MB PC4-17000 Play Black (GY2133D464L15/16G)
Оперативная память Crucial DDR4-2400 16384MB PC4-19200 Ballistix Sport LT White (BLS16G4D240FSC)
Оперативная память Kingston DDR3-1600 8192MB PC3-12800 (Kit of 2x4096) HyperX Savage (HX316C9SRK2/8)
Оперативная память Patriot DDR3-1600 4096MB PC3-12800 Signature Line with Heatsheild (PSD34G16002H)
Оперативная память Samsung SODIMM DDR3-1600 4096MB PC-12800 (M471B5173DB0-YK0)
Оперативная память Samsung SODIMM DDR4-2133 4096MB PC4-17000 (M471A5143EB0-CPBD0)
Оперативная память G.Skill DDR3-1866 16384MB PC3-14900 (Kit of 2x8192) RipjawsX (F3-14900CL10D-16GBXL)
Оперативная память G.Skill DDR3-2400 16384MB PC3-19200 (Kit of 2x8192) Ares LP Series Blue ( F3-2400C11D-16GAB)
Оперативная память Samsung DDR3-1600 4096MB PC3-12800 (M378B5173EB0-CK0D0)
Оперативная память G.Skill SODIMM DDR2-800 4096MB PC2-6400 (F2-6400CL6S-4GBSQ)
Оперативная память AMD DDR4-2666 16384MB PC4-21300 (Kit of 2x8192) R7 Performance Series (R7416G2606U2K)
Оперативная память G.Skill SODIMM DDR2-667 4096MB PC2-5300 (F2-5300CL5S-4GBSQ)
Оперативная память Patriot DDR3-1600 16384MB PC3-12800 (Kit of 2x8192) Signature Line (PSD316G1600K)
Оперативная память Samsung DDR4-2133 16384MB PC4-17064 (M378A2K43BB1-CPB)
Оперативная память Patriot DDR4-2400 4096MB PC4-19200 Signature Line (PSD44G240041)
Оперативная память Goodram SODIMM DDR3-1066 4096MB PC3-8500 Apple iMac (W-AMM10664G)
Оперативная память Crucial SODIMM DDR3L-1600 8192MB PC3-12800 (Kit of 2x4096) (CT2KIT51264BF160BJ)
Оперативная память Patriot DDR4-2666 16384MB PC4-21300 (Kit of 2x8192) Viper Elite Series Blue (PVE416G266C5KBL)
Оперативная память G.Skill DDR4-3000 32768MB PC4-24000 (Kit of 2x16384) Trident Z (F4-3000C14D-32GTZ)
Оперативная память Patriot DDR4-2800 8192MB PC4-22400 (Kit of 2x4096) Viper Elite Series Blue (PVE48G280C6KBL)
Оперативная память Goodram DDR4-2400 8192MB PC4-19200 Play Black (GY2400D464L15S/8G)
Оперативная память Goodram DDR4-2400 4096MB PC4-19200 Play Blue (GYB2400D464L15S/4G)
Оперативная память Crucial Ballistix Sport DDR4-2400 32768MB PC4-19200 (Kit of 4x8192) (BLS4K8G4D240FSB)
Оперативная память G.Skill DDR3-2400 32768MB PC3-19200 (Kit of 4x8192) Ares (F3-2400C11Q-32GAB)
Оперативная память G.Skill DDR4-3000 32768MB PC4-24000 (Kit of 2x16384) Trident Z (F4-3000C15D-32GTZ)
Оперативная память Goodram DDR4-2400 4096MB PC4-19200 Play Silver (GYS2400D464L15S/4G)
Оперативная память Goodram DDR2-800 4096MB PC2-6400 (GR800D264L6/4G)
Оперативная память Kingston DDR4-3200 8192MB PC4-25600 (Kit of 2x4096) HyperX Predator Black (HX432C16PB3K2/8)
Оперативная память Goodram DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) IRDM Red (IR-R2400D464L15S/16GDC)
Оперативная память Kingston DDR4-2400 32768MB PC4-19200 (Kit of 4x8192) HyperX Predator Black (HX424C12PB3K4/32)
Оперативная память Patriot DDR4-2400 8192MB PC4-19200 (Kit of 2x4096) Signature Line (PSD48G2400K)
Оперативная память Goodram DDR4-2400 8192MB PC4-19200 Play Blue (GYB2400D464L15S/8G)
Оперативная память Crucial DDR4-2400 16384MB PC4-19200 (Kit of 2x8192) Ballistix Sport LT Red (BLS2C8G4D240FSE)
Оперативная память G.Skill DDR4-2133 8192MB PC4-17000 (Kit of 2x4096) Ripjaws 4 (F4-2133C15D-8GRR)
Оперативная память Patriot DDR3-1600 8192MB PC3-12800 (Kit of 2x4096) Viper III Low Profile Red (PVL38G160C9KR)
Оперативная память Crucial Micron DDR4-2133 8192MB PC4-17000 (CT8G4DFD8213)
Оперативная память Patriot SODIMM DDR4-2133 8192MB PC4-17000 (PSD48G213381S)
Оперативная память G.Skill DDR3-1600 32768MB PC3-12800 (Kit of 4x8192) RipjawsZ (F3-12800CL10Q-32GBZL)
Оперативная память Goodram DDR4-2400 8192MB PC4-19200 Play Silver (GYS2400D464L15S/8G)
Оперативная память Transcend DDR4-2400 4096MB PC4-19200 JetRam (JM2400HLH-4G)
Оперативная память Kingston DDR3-2133 4096MB PC3-17000 HyperX Savage (HX321C11SR/4)
Оперативная память V-Color Colorful DDR4-2400 4096MB PC4-19200 (TC44G24S817)
Оперативная память G.Skill DDR2-800 4096MB PC2-6400 (Kit of 2x2048) (F2-6400CL4D-4GBPI-B)
Оперативная память Kingston DDR3-1600 16384MB PC3-12800 (Kit of 2x8192) HyperX Savage (HX316C9SRK2/16)
Оперативная память Kingston DDR3L-1600 8192MB PC3-12800 (Kit of 2x4096) HyperX FURY Black (HX316LC10FBK2/8)
Оперативная память Patriot DDR3-1600 8192MB PC3-12800 Signature Line (PSD38G16002H)
Оперативная память AMD DDR3-2400 8192MB PC3-19200 R9 Gamer Series (R938G2401U2S)
Оперативная память Goodram SODIMM DDR3L-1600 2048MB PC3-12800 (GR1600S3V64L11N/2G)
Оперативная память Patriot DDR4-2400 8192MB PC4-19200 Signature Line (PSD48G240082)
Оперативная память Kingston DDR3-1866 8192MB PC3-14900 HyperX Savage (HX318C9SR/8)
Оперативная память Patriot DDR4-2133 16384MB PC4-17000 (Kit of 2x8192) Signature Line (PSD416G2133KH)
Оперативная память Goodram DDR4-2400 4096MB PC4-19200 Play Red (GYR2400D464L15S/4G)
Оперативная память Transcend SODIMM DDR3-1600 8192MB PC3-12800 (TS1GSK64V6H)
Оперативная память Crucial SODIMM DDR3L-1333 4096MB PC3L-10600 (CT4G3S1339MCEU)
Оперативная память G.Skill DDR3-2400 8192MB PC3-19200 (Kit of 2x4096) TridentX (F3-2400C10D-8GTX)
Оперативная память G.Skill DDR4-3000 8192MB PC4-24000 Aegis (F4-3000C16S-8GISB)
Оперативная память Transcend DDR3-1600 4096MB PC3-12800 (TS512MLK64V6H)
Оперативная память Goodram DDR4-2400 8192MB PC4-19200 Play Silver (GYS2400D464L15/8G)
Оперативная память G.Skill DDR3-2133 8192MB PC3-17000 (Kit of 2x4096) Sniper (F3-17000CL9D-8GBSR)
